Month,Weekday,Turbidity,Air Temperature (°C)
3,Wednesday,13.6,1.122222222222224
3,Wednesday,14,1.4722222222222214
3,Wednesday,14.5,1.9277777777777771
3,Wednesday,13.4,2.1000000000000005
3,Wednesday,13.7,2.950000000000001
3,Wednesday,13.8,3.6944444444444438
3,Wednesday,13.1,3.250000000000001
3,Wednesday,13.2,3.877777777777776
3,Wednesday,12.9,4.944444444444444
3,Wednesday,12.6,5.0666666666666655
3,Wednesday,13,4.872222222222224
3,Wednesday,12.9,4.9
3,Wednesday,13.1,4.966666666666665
3,Wednesday,11.9,5.266666666666665
3,Wednesday,12.9,5.599999999999999
3,Wednesday,13.5,5.499999999999999
3,Wednesday,13.7,5.811111111111112
3,Wednesday,13.2,5.872222222222223
3,Wednesday,12.6,6.022222222222224
3,Wednesday,12.7,5.966666666666668
3,Wednesday,13.4,6.094444444444444
3,Wednesday,13.2,5.98888888888889
3,Wednesday,13.2,6.027777777777779
3,Wednesday,14.1,5.927777777777779
3,Wednesday,13.9,5.777777777777777
3,Wednesday,14.9,5.622222222222221
3,Wednesday,13.7,5.555555555555555
3,Wednesday,14.6,5.550000000000001
3,Wednesday,14.6,5.4944444444444445
3,Wednesday,13.9,5.344444444444443
3,Wednesday,14.8,5.233333333333334
3,Wednesday,14.5,5.177777777777778
3,Wednesday,14.4,5.372222222222224
3,Wednesday,15.1,5.26111111111111
3,Wednesday,16.3,4.855555555555557
3,Wednesday,14.2,4.133333333333332
3,Wednesday,13.4,2.755555555555556
3,Wednesday,14,1.8888888888888882
3,Wednesday,15,1.722222222222223
3,Wednesday,14.2,1.427777777777778
3,Wednesday,13.6,1.0222222222222241
3,Wednesday,13.7,0.9500000000000005
3,Wednesday,13.4,0.8388888888888878
3,Wednesday,13.6,0.6611111111111099
3,Wednesday,14.4,1.4777777777777759
3,Wednesday,13.9,1.427777777777778
3,Wednesday,14.7,1.0055555555555569
3,Wednesday,14.4,0.28888888888889064
3,Wednesday,13.7,0
3,Wednesday,12.9,0.033333333333334596
3,Wednesday,12.9,-0.26111111111111046
3,Wednesday,12.9,-0.6500000000000009
3,Wednesday,12.7,-0.9500000000000005
3,Thursday,12.8,-0.23888888888888873
3,Thursday,12.3,-0.46666666666666656
3,Thursday,11.6,-0.8611111111111115
3,Thursday,12.1,-0.7666666666666662
3,Thursday,11.7,-0.688888888888888
3,Thursday,12.1,-0.35555555555555585
3,Thursday,11.8,-0.19999999999999968
3,Thursday,11.5,0.1222222222222216
3,Thursday,11.5,0.2722222222222233
3,Thursday,11.5,0.36666666666666475
3,Thursday,13,0.4500000000000013
3,Thursday,14,0.5222222222222209
3,Thursday,11.4,0.43888888888888844
3,Thursday,11.8,0.19999999999999968
3,Thursday,11.9,-0.033333333333332625
3,Thursday,12,-0.16666666666666707
3,Thursday,12.7,-0.1722222222222215
3,Thursday,12.7,-0.16666666666666707
3,Thursday,12.9,-0.0611111111111108
3,Thursday,13.2,-0.011111111111110874
3,Thursday,13.4,-0.0777777777777781
3,Thursday,13.5,-0.055555555555556344
3,Thursday,13.4,-0.09444444444444539
3,Thursday,13.8,-0.19444444444444522
3,Thursday,14.3,-0.1722222222222215
3,Thursday,14,-0.21111111111111056
3,Thursday,13.5,-0.2777777777777778
3,Thursday,15,-0.4499999999999993
3,Thursday,15.5,-0.5111111111111121
3,Thursday,14.7,-0.6777777777777771
3,Thursday,15.3,-0.8333333333333334
3,Thursday,14.5,-0.9611111111111114
3,Thursday,15.5,-1.0111111111111113
3,Thursday,12.9,-1.0055555555555549
3,Thursday,14.7,-0.9555555555555549
3,Thursday,12.7,-0.5888888888888881
3,Thursday,13.8,-0.47777777777777747
3,Thursday,14.3,-0.28888888888888864
3,Thursday,13.6,-0.29999999999999954
3,Thursday,13.6,-0.055555555555556344
3,Thursday,12.3,0.0500000000000019
3,Thursday,11.6,0.21111111111111253
3,Thursday,13.3,0.5277777777777793
3,Thursday,13.3,0.68888888888889
3,Thursday,12.2,1.0611111111111091
3,Thursday,13.5,1.4333333333333325
3,Thursday,11.9,1.6444444444444448
3,Thursday,12.2,1.5444444444444452
3,Thursday,13.5,1.6777777777777796
3,Thursday,12.2,2.0722222222222206
3,Thursday,13.1,2.2888888888888874
3,Thursday,12.2,2.1611111111111114
3,Thursday,12.2,2.2111111111111095
3,Thursday,11.9,2.2388888888888894
3,Thursday,12.8,2.177777777777779
3,Thursday,12.1,2.0888888888888877
3,Thursday,12.4,2.1111111111111094
3,Thursday,12.7,1.93888888888889
3,Thursday,13,2.000000000000001
3,Thursday,12.3,2.0388888888888896
3,Thursday,12.6,1.9333333333333316
3,Thursday,11.3,1.9666666666666661
3,Thursday,12.1,1.9944444444444462
3,Thursday,11.7,1.9944444444444462
3,Thursday,11.8,1.9555555555555573
3,Thursday,11.9,1.9555555555555573
3,Thursday,13.3,1.9944444444444462
3,Thursday,13.2,2.0833333333333335
3,Thursday,13.4,2.0888888888888877
3,Thursday,13.5,2.144444444444444
3,Thursday,13.3,2.166666666666666
3,Thursday,13.5,2.1888888888888878
3,Thursday,13.6,2.166666666666666
3,Thursday,13.4,2.166666666666666
3,Thursday,13.6,2.1499999999999986
3,Thursday,13.2,2.061111111111112
3,Thursday,12.8,2.055555555555557
3,Thursday,13.2,2.0222222222222226
3,Thursday,13.3,1.9055555555555554
3,Thursday,13.1,1.7333333333333318
3,Thursday,18.5,1.5666666666666669
3,Thursday,12.3,1.5333333333333323
3,Thursday,11.7,1.4833333333333343
3,Thursday,12.8,1.3888888888888888
3,Thursday,12.1,1.3888888888888888
3,Thursday,12.9,1.3000000000000018
3,Thursday,12.9,1.1833333333333347
3,Thursday,12.6,1.033333333333333
3,Thursday,12.6,0.9555555555555549
3,Thursday,12.5,0.8888888888888897
3,Thursday,12.5,0.816666666666666
3,Thursday,13.3,0.7611111111111097
3,Thursday,12.6,0.6666666666666683
3,Thursday,11.6,0.6444444444444426
3,Thursday,12.7,0.5555555555555556
3,Thursday,12,0.5555555555555556
3,Friday,12.8,0.4999999999999992
3,Friday,13,0.4999999999999992
3,Friday,12.5,0.4999999999999992
3,Friday,12.9,0.4999999999999992
3,Friday,12.6,0.4999999999999992
3,Friday,11.7,0.4999999999999992
3,Friday,12.5,0.43333333333333396
3,Friday,12.3,0.38888888888889045
3,Friday,12,0.4555555555555557
3,Friday,12.1,0.4999999999999992
3,Friday,12.8,0.4999999999999992
3,Friday,12,0.4999999999999992
3,Friday,11.4,0.5388888888888883
3,Friday,11.8,0.6611111111111099
3,Friday,11.5,0.6666666666666683
3,Friday,11.7,0.6666666666666683
3,Friday,11.7,0.7333333333333335
3,Friday,11.6,0.766666666666668
3,Friday,12,0.8888888888888897
3,Friday,11.8,0.8944444444444442
3,Friday,11.6,0.944444444444446
3,Friday,13.1,0.8388888888888878
3,Friday,13.1,0.6055555555555574
3,Friday,13.2,0.4999999999999992
3,Friday,12.8,0.5111111111111121
3,Friday,12.7,0.5444444444444427
3,Friday,13,0.56111111111111
3,Friday,12.9,0.6666666666666683
3,Friday,13,0.6666666666666683
3,Friday,13.1,0.6666666666666683
3,Friday,12.9,0.6777777777777771
3,Friday,12.8,0.6777777777777771
3,Friday,12.8,0.6999999999999988
3,Friday,12.8,0.7999999999999987
3,Friday,12.9,0.8888888888888897
3,Friday,12.6,0.9166666666666659
3,Friday,11.9,0.9833333333333351
3,Friday,12.4,1.0277777777777786
3,Friday,12.8,1.0777777777777766
3,Friday,13.5,1.211111111111111
3,Friday,12.9,1.4055555555555561
3,Friday,12.8,1.5499999999999996
3,Friday,12.8,1.6499999999999995
3,Friday,11.5,1.8000000000000012
3,Friday,12.8,1.9944444444444462
3,Friday,12.8,2.1388888888888897
3,Friday,11.3,2.2666666666666657
3,Friday,12.9,2.322222222222222
3,Friday,11.9,2.3888888888888875
3,Friday,12,2.411111111111113
3,Friday,12.5,2.3888888888888875
3,Friday,12,2.3277777777777766
3,Friday,12.1,2.2888888888888874
3,Friday,12.1,2.4000000000000004
3,Friday,10.9,2.5166666666666675
3,Friday,11.9,2.5999999999999996
3,Friday,11.7,2.7111111111111126
3,Friday,12.1,2.755555555555556
3,Friday,12,2.794444444444445
3,Friday,11.7,2.9277777777777794
3,Friday,11.9,2.9888888888888903
3,Friday,11.2,3.011111111111112
3,Friday,11.1,3.0444444444444425
3,Friday,11.1,3.0277777777777795
3,Friday,10.4,3.011111111111112
3,Friday,10.6,3.06111111111111
3,Friday,10.1,3.177777777777777
3,Friday,10.6,3.277777777777777
3,Friday,10.5,3.355555555555555
3,Friday,10.5,3.483333333333335
3,Friday,11,3.583333333333335
3,Friday,11.1,3.6555555555555546
3,Friday,12.1,3.6944444444444438
3,Friday,12.1,3.7777777777777763
3,Friday,11.9,3.8944444444444435
3,Friday,11.9,4.033333333333332
3,Friday,11.6,4.055555555555554
3,Friday,11.2,4.005555555555556
3,Friday,11.3,3.888888888888889
3,Friday,11.7,3.711111111111111
3,Friday,11.2,3.6166666666666654
3,Friday,11,3.8333333333333326
3,Friday,10.8,4.016666666666665
3,Friday,11.2,4.166666666666667
3,Friday,10.4,4.272222222222221
3,Friday,11,4.272222222222221
3,Friday,10.9,4.183333333333334
3,Friday,11.2,4.183333333333334
3,Friday,11.9,4.17777777777778
3,Friday,11,4.222222222222223
3,Friday,10.9,4.166666666666667
3,Friday,10.7,4.066666666666666
3,Friday,11.2,4.01111111111111
3,Friday,10.3,3.944444444444445
3,Friday,10.4,3.699999999999998
3,Friday,9.9,3.4777777777777765
3,Saturday,10.6,3.4111111111111114
3,Saturday,10.2,3.183333333333332
3,Saturday,10.2,2.8277777777777797
3,Saturday,9.2,2.5722222222222237
3,Saturday,10.3,2.422222222222222
3,Saturday,9.8,2.2499999999999982
3,Saturday,9.6,2.116666666666668
3,Saturday,9.7,1.9222222222222227
3,Saturday,9.6,1.6666666666666667
3,Saturday,9.8,1.2722222222222217
3,Saturday,9.6,0.8277777777777788
3,Saturday,9.7,0.5166666666666665
3,Saturday,9.3,0.055555555555556344
3,Saturday,9.4,0.00555555555555445
3,Saturday,9.7,-0.14444444444444532
3,Saturday,9.3,-0.5333333333333338
3,Saturday,9.2,-0.3499999999999994
3,Saturday,9.5,-0.1888888888888888
3,Saturday,9.4,-0.044444444444443496
3,Saturday,10.3,0.022222222222221748
3,Saturday,9.8,-0.0611111111111108
3,Saturday,9.2,-0.19999999999999968
3,Saturday,9,-0.16666666666666707
3,Saturday,9.2,-0.30555555555555597
3,Saturday,9.3,-0.43333333333333396
3,Saturday,9.8,-0.25555555555555604
3,Saturday,9.7,-0.21666666666666698
3,Saturday,9.8,-0.43888888888888844
3,Saturday,9.9,-0.472222222222223
3,Saturday,9.9,-0.5499999999999992
3,Saturday,10.2,-0.5111111111111121
3,Saturday,10,-0.44444444444444486
3,Saturday,10,-0.49444444444444474
3,Saturday,10.2,-0.19999999999999968
3,Saturday,10.4,0.6833333333333316
3,Saturday,10.1,1.6166666666666647
3,Saturday,9.8,2.2000000000000006
3,Saturday,10.3,3.1333333333333337
3,Saturday,9.6,3.6166666666666654
3,Saturday,9.7,3.150000000000001
3,Saturday,10.3,3.18888888888889
3,Saturday,9.9,3.8611111111111125
3,Saturday,10.5,4.500000000000001
3,Saturday,10,5.450000000000001
3,Saturday,9.9,5.522222222222221
3,Saturday,9.4,7.188888888888887
3,Saturday,9.1,9.11111111111111
3,Saturday,9.7,8.699999999999998
3,Saturday,9.4,9.016666666666664
3,Saturday,9.8,8.694444444444445
3,Saturday,9.2,8.544444444444444
3,Saturday,9.4,9.605555555555554
3,Saturday,9.6,10.344444444444443
3,Saturday,8.8,12.427777777777777
3,Saturday,9.6,13.311111111111112
3,Saturday,8.8,13.833333333333334
3,Saturday,9,13.77222222222222
3,Saturday,9.2,13.56111111111111
3,Saturday,8.8,15.42777777777778
3,Saturday,9.3,16.06666666666667
3,Saturday,9.2,16.15555555555555
3,Saturday,9.4,15.88888888888889
3,Saturday,9.1,16.605555555555554
3,Saturday,9.3,17.21111111111111
3,Saturday,9.2,16
3,Saturday,9,16.36111111111111
3,Saturday,8.9,17.15
3,Saturday,8.8,17.049999999999997
3,Saturday,11.9,16.755555555555553
3,Saturday,9.4,15.77222222222222
3,Saturday,9.8,15.916666666666666
3,Saturday,9.2,15.899999999999999
3,Saturday,8.9,16.48888888888889
3,Saturday,8.8,15.177777777777777
3,Saturday,8.7,15.238888888888889
3,Saturday,8.6,14.83888888888889
3,Saturday,8.3,14.605555555555554
3,Saturday,8.3,13.722222222222223
3,Saturday,7.9,14.11111111111111
3,Saturday,8.7,13.944444444444445
3,Saturday,8,13.199999999999998
3,Saturday,8.3,13.577777777777776
3,Saturday,8.2,13.455555555555556
3,Saturday,9.1,12.766666666666664
3,Saturday,8.8,12.911111111111113
3,Saturday,8.4,12.555555555555555
3,Saturday,8.8,12.100000000000001
3,Saturday,9,12.222222222222221
3,Saturday,8.6,12.433333333333334
3,Saturday,9.4,12.577777777777778
3,Saturday,8.6,12.672222222222224
3,Saturday,9.8,12.811111111111112
3,Saturday,9,12.86111111111111
3,Saturday,9.5,12.905555555555553
3,Saturday,9.4,13
3,Saturday,9.3,12.766666666666664
3,Sunday,9.5,12.494444444444447
3,Sunday,10.4,12.5
3,Sunday,9.5,12.022222222222222
3,Sunday,9.4,11.277777777777777
3,Sunday,10.6,11.538888888888891
3,Sunday,9,11.683333333333334
3,Sunday,9,11.027777777777779
3,Sunday,11.2,10.150000000000002
3,Sunday,11.3,9.138888888888891
3,Sunday,9.6,10.150000000000002
3,Sunday,11.2,10.116666666666667
3,Sunday,10,9.594444444444447
3,Sunday,9.7,9.57777777777778
3,Sunday,10.4,9.57777777777778
3,Sunday,9.5,9.5
3,Sunday,11.2,9.505555555555555
3,Sunday,10.5,8.788888888888888
3,Sunday,11.1,8.916666666666664
3,Sunday,11.2,9.088888888888889
3,Sunday,8.1,9.533333333333331
3,Sunday,7.8,9.622222222222222
3,Sunday,8.9,9.372222222222222
3,Sunday,10.9,9.949999999999998
3,Sunday,9.6,9.016666666666664
3,Sunday,12.2,9.47777777777778
3,Sunday,12.8,10.06111111111111
3,Sunday,12.4,10.02222222222222
3,Sunday,13.1,9.366666666666667
3,Sunday,13.5,9.766666666666666
3,Sunday,12.6,9.17777777777778
3,Sunday,12.6,9.749999999999998
3,Sunday,11.6,9.711111111111109
3,Sunday,11.1,9.47777777777778
3,Sunday,10.6,9.722222222222221
3,Sunday,10.3,9.81111111111111
3,Sunday,10.1,10.066666666666666
3,Sunday,9.8,10.550000000000002
3,Sunday,10.6,10.738888888888887
3,Sunday,10.3,10.722222222222221
3,Sunday,10,10.82222222222222
3,Sunday,9.5,11.055555555555555
3,Sunday,9.3,11.222222222222223
3,Sunday,10.2,11.716666666666669
3,Sunday,10.5,11.716666666666669
3,Sunday,11.5,12.03888888888889
3,Sunday,11.1,12.650000000000002
3,Sunday,10.5,12.916666666666666
3,Sunday,12.5,11.588888888888889
3,Sunday,12.1,11.43888888888889
3,Sunday,11.3,10.388888888888891
3,Sunday,11.8,11.844444444444443
3,Sunday,12,12.188888888888888
3,Sunday,12.2,13.68888888888889
3,Sunday,11.9,14.061111111111112
3,Sunday,11.3,14.149999999999999
3,Sunday,11.5,14.36111111111111
3,Sunday,13.6,14.761111111111111
3,Sunday,14.8,15.405555555555553
3,Sunday,14.6,14.333333333333334
3,Sunday,14.8,14.799999999999999
3,Sunday,15.3,14.288888888888888
3,Sunday,15.1,15.244444444444444
3,Sunday,16.3,15.38888888888889
3,Sunday,16.5,15.294444444444444
3,Sunday,16.3,14.67222222222222
3,Sunday,14.1,14.966666666666665
3,Sunday,17.2,15.650000000000002
3,Sunday,18.4,15.488888888888889
3,Sunday,16.6,14.966666666666665
3,Sunday,14.2,15.25
3,Sunday,18.7,15.166666666666666
3,Sunday,10.3,15.350000000000001
3,Sunday,11.1,15.172222222222224
3,Sunday,12.4,15.11111111111111
3,Sunday,13.4,13.372222222222222
3,Sunday,13.4,13.416666666666666
3,Sunday,13.6,13.244444444444447
3,Sunday,13.8,10.844444444444447
3,Sunday,14.8,10.233333333333334
3,Sunday,15.9,9.872222222222225
3,Sunday,15.3,9.488888888888887
3,Sunday,15,9.083333333333334
3,Sunday,14.8,8.927777777777777
3,Sunday,13.5,8.61111111111111
3,Sunday,12.3,8.411111111111111
3,Sunday,12.8,8.255555555555555
3,Sunday,13.3,7.688888888888891
3,Sunday,13.3,7.1499999999999995
3,Sunday,12.8,6.966666666666666
3,Sunday,12.2,6.694444444444443
3,Sunday,14.3,6.4444444444444455
3,Sunday,12.2,6.172222222222222
3,Sunday,12.4,6.027777777777779
3,Sunday,13.3,6.133333333333333
3,Sunday,16.2,5.933333333333334
3,Sunday,14.4,5.5777777777777775
3,Monday,12.7,5
3,Monday,15,4.427777777777777
3,Monday,15.9,4.300000000000001
3,Monday,13.8,3.811111111111111
3,Monday,15.7,3.6555555555555546
3,Monday,16.1,4.444444444444445
3,Monday,15.4,4.988888888888887
3,Monday,13.9,4.022222222222223
3,Monday,13.9,4.649999999999999
3,Monday,17.9,5.055555555555556
3,Monday,19.5,5.183333333333333
3,Monday,17.4,5.122222222222222
3,Monday,15.9,4.777777777777779
3,Monday,17.9,4.549999999999999
3,Monday,15.8,3.6555555555555546
3,Monday,17.2,3.238888888888888
3,Monday,17.7,2.8111111111111122
3,Monday,16.3,3.533333333333333
3,Monday,16,3.688888888888889
3,Monday,16.5,3.572222222222222
3,Monday,17,3.5500000000000003
3,Monday,16.4,3.455555555555555
3,Monday,15.2,3.4777777777777765
3,Monday,15.5,3.788888888888889
3,Monday,11.5,4.027777777777778
3,Monday,11.9,3.683333333333335
3,Monday,12.8,3.8499999999999996
3,Monday,14.1,3.866666666666667
3,Monday,14.2,3.788888888888889
3,Monday,16.1,3.683333333333335
3,Monday,17.4,3.7277777777777783
3,Monday,18.3,2.2777777777777786
3,Monday,18.5,0.9500000000000005
3,Monday,17.8,1.7499999999999991
3,Monday,19.6,3.5888888888888895
3,Monday,17.9,4.016666666666665
3,Monday,18.1,4.144444444444445
3,Monday,16.2,4.666666666666666
3,Monday,15.7,5.78888888888889
3,Monday,15.7,6.438888888888891
3,Monday,15,7.505555555555554
3,Monday,14.7,8.02222222222222
3,Monday,16.1,8.461111111111109
3,Monday,15.3,9.372222222222222
3,Monday,16.4,10.255555555555556
3,Monday,14.5,11.222222222222223
3,Monday,15.2,11.649999999999999
3,Monday,15.8,12.82777777777778
3,Monday,15.1,13.822222222222223
3,Monday,18.8,13.627777777777778
3,Monday,16.2,12.255555555555556
3,Monday,20.1,12.166666666666666
3,Monday,20.1,11.727777777777778
3,Monday,18.5,12.577777777777778
3,Monday,17.6,12.616666666666667
3,Monday,17.1,13.616666666666665
3,Monday,19.1,13.105555555555558
3,Monday,18.2,13.805555555555555
3,Monday,17.8,13.411111111111111
3,Monday,18.5,12.261111111111111
3,Monday,21.1,12.177777777777779
3,Monday,22.2,12.816666666666666
3,Monday,21.8,13.06111111111111
3,Monday,21.9,13.883333333333335
3,Monday,23.5,13.577777777777776
3,Monday,21.5,14.061111111111112
3,Monday,20.3,14.561111111111112
3,Monday,22.4,14.600000000000001
3,Monday,20.9,14.983333333333333
3,Monday,23,14.972222222222221
3,Monday,22.8,14.916666666666666
3,Monday,23.9,15.711111111111112
3,Monday,20.4,15.572222222222223
3,Monday,17.7,15.605555555555558
3,Monday,19,15.044444444444443
3,Monday,16.9,14.538888888888891
3,Monday,12.7,14.511111111111111
3,Monday,14,14.538888888888891
3,Monday,15.5,14.105555555555556
3,Monday,19.2,14.027777777777779
3,Monday,16.4,13.338888888888887
3,Monday,16.8,13.394444444444444
3,Monday,17.7,13.1
3,Monday,18.8,12.811111111111112
3,Monday,18.8,12.427777777777777
3,Monday,19.6,12.483333333333333
3,Monday,17.7,13.56111111111111
3,Monday,17,13.605555555555558
3,Monday,15.9,13.644444444444446
3,Monday,16.3,13.538888888888888
3,Monday,16.6,13.32222222222222
3,Monday,17,12.994444444444445
3,Monday,15.9,13.788888888888888
3,Monday,17.9,14.238888888888889
3,Monday,17.2,13.877777777777775
3,Monday,17.7,13.944444444444445
3,Tuesday,16.6,13.788888888888888
3,Tuesday,15.9,13.861111111111112
3,Tuesday,18.2,13.961111111111112
3,Tuesday,22.2,13.738888888888887
3,Tuesday,19.1,13.572222222222223
3,Tuesday,17.4,13.272222222222222
3,Tuesday,17.9,13.02222222222222
3,Tuesday,18.3,13.122222222222222
3,Tuesday,18.1,12.194444444444446
3,Tuesday,17.5,11.744444444444445
3,Tuesday,18.4,12.011111111111111
3,Tuesday,16.9,12.288888888888888
3,Tuesday,17.2,11.688888888888888
3,Tuesday,17.7,11.416666666666664
3,Tuesday,19.4,11.527777777777779
3,Tuesday,17.6,11.31111111111111
3,Tuesday,16.4,10.272222222222224
3,Tuesday,15,10.56666666666667
3,Tuesday,17.3,10.972222222222221
3,Tuesday,16.5,11.383333333333335
3,Tuesday,16.4,11.905555555555557
3,Tuesday,16.2,12.355555555555558
3,Tuesday,15.5,12.433333333333334
3,Tuesday,15,12.811111111111112
3,Tuesday,19.7,12.677777777777777
3,Tuesday,19,12.07222222222222
3,Tuesday,16.1,11.883333333333333
3,Tuesday,15,11.827777777777776
3,Tuesday,14.9,12.094444444444447
3,Tuesday,16,11.372222222222222
3,Tuesday,15.8,10.594444444444443
3,Tuesday,16.2,10.783333333333331
3,Tuesday,17.7,10.655555555555557
3,Tuesday,17.3,10.716666666666665
3,Tuesday,17.9,10.533333333333335
3,Tuesday,19,12.427777777777777
3,Tuesday,18.5,13.56111111111111
3,Tuesday,19,10.75
3,Tuesday,18.7,11.9
3,Tuesday,18.8,13.18888888888889
3,Tuesday,17.7,13.28888888888889
3,Tuesday,16.8,14.894444444444446
3,Tuesday,18.3,15.672222222222224
3,Tuesday,17.4,16.12777777777778
3,Tuesday,18.1,16.038888888888888
3,Tuesday,17.1,16.6
3,Tuesday,17.4,17.849999999999998
3,Tuesday,17,18.916666666666668
3,Tuesday,17.1,19.505555555555556
3,Tuesday,18,20.155555555555555
3,Tuesday,15,20.522222222222222
3,Tuesday,17.5,21.36111111111111
3,Tuesday,17.7,21.727777777777778
3,Tuesday,18.9,20.822222222222226
3,Tuesday,18.4,21.63888888888889
3,Tuesday,20.1,21.52777777777778
3,Tuesday,22.6,21.816666666666663
3,Tuesday,21.8,21.71111111111111
3,Tuesday,21.4,21.97222222222222
3,Tuesday,20.2,22.36111111111111
3,Tuesday,20.8,22.733333333333334
3,Tuesday,19,22.399999999999995
3,Tuesday,18.4,22.488888888888894
3,Tuesday,18.5,23.54444444444444
3,Tuesday,19.4,23.02777777777778
3,Tuesday,22,21.666666666666668
3,Tuesday,21.2,21.466666666666665
3,Tuesday,23.7,22.805555555555557
3,Tuesday,21.1,22.477777777777774
3,Tuesday,20.8,22.633333333333333
3,Tuesday,22.1,23.65555555555555
3,Tuesday,22.4,23.81666666666667
3,Tuesday,22.3,23.40555555555555
3,Tuesday,21,22.194444444444443
3,Tuesday,21,21.444444444444443
3,Tuesday,20.9,21.088888888888885
3,Tuesday,21.3,21.266666666666666
3,Tuesday,16.8,20.72222222222222
3,Tuesday,15,20.155555555555555
3,Tuesday,16.3,19.72222222222222
3,Tuesday,17.1,19.311111111111114
3,Tuesday,18.8,18.833333333333336
3,Tuesday,18.9,18.666666666666664
3,Tuesday,17.8,18.394444444444446
3,Tuesday,19.5,17.444444444444443
3,Tuesday,20.5,17.255555555555556
3,Tuesday,20,17.655555555555555
3,Tuesday,20.8,17.633333333333336
3,Tuesday,20.9,17.105555555555554
3,Tuesday,18,16.961111111111112
3,Tuesday,18.8,16.855555555555558
3,Tuesday,18.5,16.927777777777777
3,Tuesday,17.7,16.833333333333332
3,Tuesday,17.1,16.65555555555555
3,Tuesday,16.5,16.233333333333334
3,Tuesday,17.8,16.29444444444444
3,Wednesday,17.7,15.966666666666669
3,Wednesday,18.1,15.905555555555557
3,Wednesday,16.5,16.772222222222222
3,Wednesday,15.2,15.18888888888889
3,Wednesday,14.8,15.13888888888889
3,Wednesday,16.7,15.86111111111111
3,Wednesday,16.9,16.02777777777778
3,Wednesday,18.3,16.033333333333335
3,Wednesday,19.6,16.077777777777776
3,Wednesday,18.6,16.049999999999997
3,Wednesday,20.5,15.766666666666667
3,Wednesday,21.8,14.938888888888888
3,Wednesday,19.6,14.372222222222222
3,Wednesday,20,13.699999999999998
3,Wednesday,20.3,12.994444444444445
3,Wednesday,20.7,12.872222222222224
3,Wednesday,19.5,13.08888888888889
3,Wednesday,17.8,12.52222222222222
3,Wednesday,18.8,12.255555555555556
3,Wednesday,21.6,12.566666666666666
3,Wednesday,20,13.011111111111113
3,Wednesday,20.6,13.277777777777779
3,Wednesday,19.3,13.522222222222224
3,Wednesday,18.4,13.861111111111112
3,Wednesday,19.2,13.95
3,Wednesday,18.8,14.027777777777779
3,Wednesday,18.7,14.116666666666665
3,Wednesday,19.8,14.405555555555557
3,Wednesday,17.6,14.66111111111111
3,Wednesday,19.4,14.549999999999999
3,Wednesday,17.6,14.27222222222222
3,Wednesday,16.1,13.816666666666666
3,Wednesday,15.9,13.91111111111111
3,Wednesday,16.2,14.083333333333334
3,Wednesday,17.1,14.238888888888889
3,Wednesday,18.1,14.127777777777778
3,Wednesday,18.3,14.5
3,Wednesday,19.3,14.594444444444447
3,Wednesday,20.3,14.966666666666665
3,Wednesday,21.2,15.055555555555555
3,Wednesday,21.3,15.077777777777776
3,Wednesday,20.4,14.911111111111113
3,Wednesday,19.6,16.15
3,Wednesday,20.7,16.333333333333332
3,Wednesday,19.1,16.75
3,Wednesday,18.8,17.63888888888889
3,Wednesday,19,18.56111111111111
3,Wednesday,23.9,18.738888888888894
3,Wednesday,20.4,18.42777777777778
3,Wednesday,19,18.455555555555556
3,Wednesday,18.6,18.605555555555554
3,Wednesday,19,18.811111111111114
3,Wednesday,18.8,18.81666666666667
3,Wednesday,21.9,18.400000000000002
3,Wednesday,22.2,17.788888888888884
3,Wednesday,18.2,17.82777777777778
3,Wednesday,19.7,17.555555555555557
3,Wednesday,19,17.494444444444447
3,Wednesday,18.6,17.61111111111111
3,Wednesday,18.8,18.09444444444444
3,Wednesday,18.8,18.35555555555556
3,Wednesday,20.8,18.438888888888886
3,Wednesday,20.9,18.833333333333336
3,Wednesday,20.5,19.299999999999997
3,Wednesday,20.4,18.96111111111111
3,Wednesday,21.1,19.00555555555555
3,Wednesday,22.8,19.166666666666668
3,Wednesday,23,18.88888888888889
3,Wednesday,26.9,18.783333333333335
3,Wednesday,28.7,18.588888888888885
3,Wednesday,27.7,18.54444444444444
3,Wednesday,26.2,18.827777777777776
3,Wednesday,33.8,18.805555555555554
3,Wednesday,33.2,18.527777777777775
3,Wednesday,34,18.577777777777776
3,Wednesday,36.7,18.35555555555556
3,Wednesday,34.1,18.005555555555553
3,Wednesday,41.8,17.21111111111111
3,Wednesday,39.4,16.305555555555557
3,Wednesday,39.6,15.38888888888889
3,Wednesday,35.9,15.538888888888888
3,Wednesday,34.4,16
3,Wednesday,31.5,15.13888888888889
3,Wednesday,57,16.366666666666667
3,Wednesday,48.7,17
3,Wednesday,68.5,15.733333333333333
3,Wednesday,60,14.105555555555556
3,Wednesday,36.1,12.805555555555554
3,Wednesday,29.9,11.9
3,Wednesday,42.9,11.233333333333333
3,Wednesday,30.1,10.722222222222221
3,Wednesday,28.6,10.13888888888889
3,Wednesday,30.5,9.81111111111111
3,Wednesday,32.4,9.344444444444443
3,Wednesday,29.3,8.661111111111113
3,Wednesday,30,7.9944444444444445
3,Thursday,28.7,7.277777777777778
3,Thursday,31.2,6.661111111111112
3,Thursday,28.6,5.9611111111111095
3,Thursday,30.4,5.477777777777778
3,Thursday,31.9,5.094444444444445
3,Thursday,31.4,4.861111111111111
